CUSTOMER_PK	SALUTATION	FIRST_NAME	LAST_NAME	GENDER	MARITAL_STATUS	DAY_OF_BIRTH	BIRTH_COUNTRY	EMAIL_ADDRESS	CITY_NAME	ZIP_CODE	COUNTRY_NAME	GMT_TIMEZONE_OFFSET	PREFERRED_CUST_FLAG	REGISTRATION_TIME
27361430	Dr.	Thomas	Brooks	M	M	1936-08-30	Mali	thomas.brooks@rqmjq5t9ms8d.com	Bunker Hill	20150	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27361448	Mrs.	Margarita	Weaver	M	W	1935-04-17	French Guiana	margarita.weaver@h.edu	Liberty	23451	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27361455	Dr.	Brigitte	May	F	W	1945-12-19	Nigeria	brigitte.may@pyckplfbl3u8t1oa.edu	Waterloo	61675	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27361462	Dr.	Robert	Marshall	F	U	1965-04-27	San Marino	robert.marshall@2bet5xjxthnj1l.org	Florence	43394	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27361472	Sir	Lawrence	Noonan	M	U	1989-03-10	Isle Of Man	lawrence.noonan@ond.com	Lakeside	79532	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27361477	Ms.	Katrina	Taylor	F	W	1925-11-04	RÉunion	katrina.taylor@jneq0.edu	Fairfield	46192	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27361542	Dr.	Earl	Turner	M	S	1981-11-19	Bermuda	earl.turner@tg0yt.edu	Shiloh	69275	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27361559	Miss	Paulette	Case	F	U	1934-11-30	Thailand	paulette.case@rtl8tpvelg9r6yhevz.com	Enterprise	71757	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27361560	Mr.	Juan	Wyatt	M	S	1929-12-23	Venezuela	juan.wyatt@zryd.org	Lincoln	21289	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27361562	Dr.	Laura	Brazil	F	U	1986-01-19	Guadeloupe	laura.brazil@5p2sm8uauz3m1.edu	Jackson	59583	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27361578	Sir	Ramon	Bankston	M	U	1962-07-02	Latvia	ramon.bankston@rzb780o0tgjooq.org	Bethel	35281	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27361627	Mr.	Gustavo	Hamm	M	W	1939-06-27	Bangladesh	gustavo.hamm@xpv.org	Stratford	86668	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
27361635	Dr.	Dustin	Boudreaux	M	S	1940-12-05	Burundi	dustin.boudreaux@ddvgjhtpdx605x.edu	Cunningham	68582	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
27361645	Dr.	Andrea	Lopez	M	U	1950-01-08	Samoa	andrea.lopez@7.org	Pleasant Hill	73604	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27361657	Dr.	Catherine	Green	M	D	1956-05-11	Pitcairn	catherine.green@idg.edu	Stringtown	30162	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27361670	Mr.	Joshua	Wolf	M	S	1959-08-18	Benin	joshua.wolf@pqclmgcioe.org	Five Points	36098	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27361678	Mr.	Joel	Hernandez	M	S	1949-11-09	Wallis And Futuna	joel.hernandez@i4no0sboa.com	Macedonia	71087	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27361719	Mr.	Darryl	Bullock	F	W	1987-02-14	Russian Federation	darryl.bullock@oy40z48cba5j.com	Bailey	37658	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27361741	Dr.	Emilio	Wilkerson	M	D	1980-12-10	Costa Rica	emilio.wilkerson@k4zaz6y9bg9z6n.com	Wilson	46971	United States		TRUE	2022-10-03 22:43:20.810 -0700
27361753	Dr.	Dessie	Sheets	M	S	1989-11-13	Syrian Arab Republic	dessie.sheets@ykm2nei1so6d.org	Valley View	35124	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27361760	Mr.	David	Barr	F	M	1925-10-02	South Africa	david.barr@hr0kxu0eflo0kchv.org	Lakewood	78877	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27361762	Miss	Autumn	Montalvo	M	M	1933-02-01	Slovenia	autumn.montalvo@tk7rtzirbe.com	New Hope	39431	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27361765	Ms.	Eva	Miller	M	M	1954-04-06	Canada	eva.miller@ez71cu.com	Blue Springs	24686	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27361798	Dr.	Edward	Caldwell	F	M	1968-02-02	Viet Nam	edward.caldwell@shyznhejzuk.com	Bridgeport	75817	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27361802	Dr.	Marvin	Ragan	F	M	1924-03-31	Suriname	marvin.ragan@ofa0hlesf8ln3.org	Vienna	65119	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27361812	Miss	Becky	Goodwin	M	U	1942-06-30	Mali	becky.goodwin@mdypkaz8suz5.com	Five Points	56098	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27361823	Dr.	Justin	Harris	F	U	1969-09-23	United Kingdom	justin.harris@j8yxzy.org	Oakdale	69584	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
27361866	Mr.	Alton	Cruz	F	D	1992-01-01	Mayotte	alton.cruz@6td.org	Forest Hills	39237	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27361879	Sir	Clifton	Brooks	M	S	1963-01-31	Belgium	clifton.brooks@jsjaci6omvyprder4.org	New Hope	99431	United States	-8.00	TRUE	2022-10-03 22:43:20.810 -0700
27361961	Ms.	Cynthia	Moore	F	W	1927-05-22	Cameroon	cynthia.moore@3qch1aerbipslsrjc.edu	Woodlawn	34098	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27361980	Dr.	Barbara	Johnson	M	S	1934-02-08	Montserrat	barbara.johnson@2a1zklbntke0.edu	Deerfield	39840	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27361981	Mr.	Marcos	Falk	M	U	1982-04-28	Burkina Faso	marcos.falk@zeumgv3.com	Kingston	24975	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27361986	Mr.	Joshua	Watts	F	S	1964-05-18	Malaysia	joshua.watts@5mhqj9unqvijea.com	Winslow	68525	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27361999	Mr.	Elton	Martinez	M	S	1979-11-01	Panama	elton.martinez@zk6je6liqp.edu	Riverview	59003	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27362001	Dr.	Bradley	Miller	M	M	1978-12-30	Zambia	bradley.miller@fadiqevcmo.com	Shiloh	39275	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27362007	Mrs.	Betty	Wells	M	D	1955-10-11	Guinea-Bissau	betty.wells@jj.edu	Cedar Grove	50411	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27362018	Sir	Gabriel	Wu	M	U	1950-03-12	Hungary	gabriel.wu@hjojten.org	Hillcrest	83003	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
27362030	Mrs.	Mable	Sorensen	M	M	1973-07-23	Lesotho	mable.sorensen@4t4v0parrah.org	Riverdale	09991	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27362039	Dr.	William	Henderson	F	U	1968-07-02	Tokelau	william.henderson@spfx.edu	Woodville	64289	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
27362068	Mr.	Stephen	Tapia	F	S	1983-04-19	Benin	stephen.tapia@xgm0.com	Concord	14107	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27362085	Mr.	Robert	White	M	S	1982-02-07	Anguilla	robert.white@yae4tbjrbilpaakt.com	Waterloo	71675	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
27362134	Ms.	Catherine	White	M	M	1950-01-12	Comoros	catherine.white@q25a9ah0de8.org	Oakwood	40169	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27362143	Sir	Wayne	Martin	M	S	1925-12-25	Tunisia	wayne.martin@gxojx3.org	Oakwood	40169	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27362154	Dr.	Donald	Peterson	F	D	1989-07-05	Israel	donald.peterson@tayvhtt5.org	Marion	60399	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27362195	Dr.	Timothy	Barrera	M	S	1940-04-07	Uganda	timothy.barrera@j.edu	Oakland	59843	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27362232	Mr.	James	Anderson	M	M	1925-12-04	Hungary	james.anderson@vk2bdzgzskvvpnvhs.edu	Mount Zion	08654	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27362254	Sir	Roosevelt	Pena	M	S	1924-12-19	Bahrain	roosevelt.pena@zcqu6ldfx.edu	Bethel	35281	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27362261	Sir	Raymond	Perez	F	M	1958-06-15	Myanmar	raymond.perez@yjtse.org	Omega	96364	United States	-9.00	TRUE	2022-10-03 22:43:20.810 -0700
27362280	Ms.	Margie	Hawkins	F	M	1968-10-08	RÉunion	margie.hawkins@hbyxkxf3pbhdgox.edu	Five Points	36098	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
27362307	Sir	Richard	Mckenney	F	S	1967-12-14	Myanmar	richard.mckenney@b5lfjo2cemk5f.com	Bunker Hill	30150	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27362315	Ms.	Jane	Warren	F	W	1943-12-10	Tunisia	jane.warren@1rr8usvlt4cqx.com	Liberty	63451	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
27362318	Mrs.	Denise	Barr	M	D	1935-06-16	Malawi	denise.barr@fyvh7kazon.edu	Sunnyside	21952	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
27362325	Miss	Karen	Thomas	F	U	1991-01-31	Palau	karen.thomas@q.org	Spring Valley	56060	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
27362334	Dr.	John	Compton	M	U	1928-11-18	Viet Nam	john.compton@06ux9xmujz.org	Midway	31904	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47201885	Dr.	Gilbert	Teel	F	S	1985-05-17	Gambia	gilbert.teel@cpud6rrte.org	Deerfield	99840	United States	-8.00	TRUE	2022-10-03 22:43:20.810 -0700
47201889	Sir	Craig	Weldon	F	M	1944-12-14	Antarctica	craig.weldon@uyyodzmm0ihj.org	Riverside	79231	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47201904	Dr.	Kasey	Monahan	F	W	1930-06-25	El Salvador	kasey.monahan@9t.org	Highland Park	66534	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47201921	Sir	Josiah	Hamilton	M	M	1946-05-08	Moldova, Republic Of	josiah.hamilton@y.edu	Mountain View	74466	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47201929	Mrs.	Emily	Whitehead	F	S	1945-03-13	Macao	emily.whitehead@qujkevjt.edu	Shady Grove	52812	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47201948	Mr.	Waylon	Terry	F	W	1948-08-29	Croatia	waylon.terry@4cv.edu	Shaw	60618	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47201994	Mr.	Walter	Mitchell	M	U	1992-03-06	Germany	walter.mitchell@siilhmgaqnh7lby.org	Mount Olive	08659	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47202007	Dr.	Jerry	Cuevas	M	S	1928-01-27	Aland Islands	jerry.cuevas@0kmhtzg8snd.com	Wilson	56971	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202027	Dr.	Sandra	Carroll	F	U	1956-09-08	Japan	sandra.carroll@pgy.org	Fairview	25709	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47202032	Mr.	Brian	Bell	M	W	1986-04-24	Zimbabwe	brian.bell@vb6fe.com	Page	70296	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202043	Dr.	Barbra	Owens	M	W	1979-02-07	Nigeria	barbra.owens@asux75fgjlpf.edu	Salem	68048	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202051	Mr.	Randy	Johnston	F	W	1990-12-26	Slovenia	randy.johnston@kjknsdfsylm7zcu.edu	Gladstone	60894	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202053	Miss	Sandra	Pointer	M	W	1990-02-23	Afghanistan	sandra.pointer@m6zhnrfatgn.edu	Owens	72324	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202065	Ms.	Rita	Taylor	F	W	1964-08-23	Ecuador	rita.taylor@lz2z.edu	Fairview	15709	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47202068	Dr.	James	Banks	F	W	1945-04-09	Liberia	james.banks@ihc9he.com	Clifton	28014	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47202076	Sir	John	Bolling	M	D	1988-02-16	Belgium	john.bolling@otgfjvppu4m.com	Buena Vista	35752	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47202121	Dr.	Dustin	Carpenter	F	M	1941-06-13	Aruba	dustin.carpenter@imfoeltd3pxteqxvp2tm.org	Greenfield	85038	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
47202123	Dr.	Donald	Higginbotham	F	D	1975-02-27	Lebanon	donald.higginbotham@qqeaf1le7k0zg7j.com	Nottingham	74074	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202130	Dr.	Lisa	Reyna	F	U	1925-07-26	Nauru	lisa.reyna@f09dy8xjqlbkaksm.com	Riverside	59231	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202197	Ms.	Margaret	Hooper	M	S	1960-04-19	Cyprus	margaret.hooper@iyqa.org	Providence	66614	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
47202208	Dr.	Charles	Brown	F	M	1940-11-11	Turkmenistan	charles.brown@sjdivppto6gjlvz.org	Arlington	46557	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202212	Sir	Carl	Hardy	M	D	1953-04-08	Angola	carl.hardy@bqvxe2u4c4kcd0er.org	Forest Hills	39237	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202224	Mr.	John	Page	F	S	1992-10-04	Egypt	john.page@qjkqsrnc6b.com	Franklin	69101	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
47202228	Miss	Erika	Williams	F	U	1960-05-13	Bahamas	erika.williams@v4xlefutdx.org	Macedonia	61087	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
47202229	Miss	Melissa	Putman	M	D	1966-05-21	Honduras	melissa.putman@82jiolqdzguivk.com	Unionville	41711		-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47202230	Dr.	John	Saunders	M	U	1978-04-08	Viet Nam	john.saunders@2c6izk0dyvt2smkf.org	Enterprise	81757	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
47202269	Ms.	Danielle	Shaw	F	W	1941-10-11	Myanmar	danielle.shaw@jlhn.edu	West Liberty	54752	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202276	Miss	Melissa	Prather	M	S	1990-09-14	Western Sahara	melissa.prather@l8feab.com	Brownsville	39310	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202280	Mr.	David	Gold	F	S	1930-07-20	Honduras	david.gold@xvuazm7bu.edu	Calhoun	86909	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
47202295	Mrs.	Linette	Daniels	M	U	1961-07-15	Faroe Islands	linette.daniels@b5omjtjixeh.com	Woodlawn	64098	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202311	Mr.	Matthew	Adams	F	D	1940-10-02	Belize	matthew.adams@ntucyi4.org	Franklin	59101	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202360	Sir	Morris	Osborn	M	D	1968-08-17	Guernsey	morris.osborn@0kgxvqpi20.org	Greenville	91387	United States	-8.00	TRUE	2022-10-03 22:43:20.810 -0700
47202363	Mrs.	Tanya	Thomas	F	W	1931-11-29	Switzerland	tanya.thomas@glpxfm254f.com	Macedonia	51087	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202376	Mr.	Herbert	Carrington	M	S	1944-04-14	Portugal	herbert.carrington@p49kiuban6m.org	Montpelier	28930	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47202378	Dr.	Judith	Mattox	M	W	1970-08-27	Pakistan	judith.mattox@j54do67z.org	Enterprise	61757	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202387	Mrs.	Lisa	Black	F	M	1976-08-27	Jersey	lisa.black@h5karubxl3fp9.org	Green Acres	57683	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202388	Dr.	Eric	Rockwell	M	S	1932-04-21	Seychelles	eric.rockwell@oe8mxr8ghqa.org	Saint James	85799	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
47202407	Dr.	Troy	Pittman	F	M	1953-11-16	Haiti	troy.pittman@ss2kfcnhajbpv8c.edu	Wildwood	26871	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47202408	Mrs.	Sarah	Blalock	F	W	1945-11-28	Jamaica	sarah.blalock@f8hxsie.com	Jamestown	56867	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202460	Mrs.	Shelly	Swartz	M	S	1926-04-29	Croatia	shelly.swartz@nnpbjzu77kcya.edu	Pine Grove	54593	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202465	Dr.	Janice	Bullock	M	S	1960-02-24	Mali	janice.bullock@3ixtszxtdssnefx.edu	Oakdale	59584			FALSE	2022-10-03 22:43:20.810 -0700
47202471	Miss	Erica	Mason	F	W	1972-07-10	Tunisia	erica.mason@l4osagphyj.com	Mount Vernon	78482	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202476	Dr.	John	Gray	F	D	1976-11-17	Portugal	john.gray@hlgkzl6cuuyki8oat.edu	Mount Vernon	28482	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47202506	Sir	Danial	Wallace	M	D	1992-01-15	Spain	danial.wallace@xzofj77f69o2.com	Concord	34107	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47202508	Sir	Paul	Gilbert	M	M	1975-05-23	French Polynesia	paul.gilbert@mc4j.org	Bethel	65281	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202517	Dr.	Geraldine	Edwards	M	U	1934-03-16	El Salvador	geraldine.edwards@anv24.org	Spring Hill	56787	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202526	Mr.	Ben	Obrien	F	S	1937-10-28	Syrian Arab Republic	ben.obrien@vrobi7blgkfq.org	Clifton	58014	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202580	Dr.	Daniel	Crain	M	M	1968-12-21	Albania	daniel.crain@d3iif6tzx5j.com	Salem	18048	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47202606	Dr.	Candice	Greer	F	M	1951-12-17	Canada	candice.greer@ogxhm8lhfmi.com	Valley View	55124	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202608	Miss	Elizabeth	Register	F	M	1933-02-11	Bermuda	elizabeth.register@4m9hjsgm8r.com	Newport	21521	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47202614	Ms.	Crystal	Peterson	F	D	1965-10-18	Austria	crystal.peterson@fgjknvq.com	Green Acres	47683	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47202621	Sir	Richard	Holbrook	F	D	1930-12-29	Saudi Arabia	richard.holbrook@xz6zqmpp0g.edu	Riverside			-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202646	Mr.	Randall	Hicks	M	S	1971-10-22	Czech Republic	randall.hicks@d.com	Hillcrest	33003	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47202675	Sir	Robert	Dunham	F	U	1945-12-09	Mozambique	robert.dunham@yrp.com	Harmony	65804	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202680	Ms.	Marjorie	Adkins	M	U	1977-01-11	Guam	marjorie.adkins@rjjdc4aq6kz2rg.com	Greenville	61387	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202685	Mrs.	Michelle	Holt	M	W	1990-04-10	Turkey	michelle.holt@kfb59tv9e4ugluff.edu	Newtown	51749	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202720	Dr.	Derrick	Sisson	M	S	1934-09-02	Norfolk Island	derrick.sisson@2otrm000u98mea.edu	Mountain View	44466	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202741	Sir	Darren	Lee	F	W	1968-02-19	Tuvalu	darren.lee@roa3hkgl5fbqr5qtb.com	Springdale	78883	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202754	Dr.	June	Batts	F	D	1924-04-02	Maldives	june.batts@kuz.org	Mount Pleasant	51933	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202779	Dr.	Thomas	Pratt	F	S	1935-08-29	Virgin Islands, U.S.	thomas.pratt@d2yqqd2.com	Salem	38048	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47202822	Sir	John	Jennings	F	S		Anguilla	john.jennings@folajn379s.com	Lakeside	69532	United States	-7.00		2022-10-03 22:43:20.810 -0700
47202834	Miss	Minnie	Williams	M	M	1978-01-11	India	minnie.williams@9frbjl4.org	Shiloh	69275	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202848	Ms.	Beth	Duffy	M	W	1989-02-27	French Polynesia	beth.duffy@jfvxh5o.edu	Highland	89454	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
47202852	Dr.	Mark	Vazquez	F	M	1966-04-16	Luxembourg	mark.vazquez@sdmue.com	Buena Vista	75752	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202893	Mrs.	Ruby	Hurst	F	W	1984-02-04	Sweden	ruby.hurst@sqcqpu9.edu	Greenville	01987	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47202912	Mrs.	Rose	Hatcher	F	D	1944-07-09	Fiji	rose.hatcher@6ujs89ho3uubgnle.org	Woodland	14854	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47202919	Mr.	James	Guerrero	F	W	1936-07-22	Poland	james.guerrero@ya1.com	Whispering Pines	47609	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47202932	Ms.	Dolores	Gunderson	M	M	1928-09-02	Costa Rica	dolores.gunderson@c2pkm3.edu	Georgetown	37057	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202934	Sir	Joe	Wells	F	M	1984-02-15	Nicaragua	joe.wells@5r9any.org	Union	48721	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47202959	Ms.	Jessica	Gay	M	D	1931-06-10	Bouvet Island	jessica.gay@knspdxkvbnxc.edu	Empire	44145	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47202979	Dr.	Thomas	Seely	M	S	1955-09-22	Bolivia	thomas.seely@rsjq3thig5a.edu	Belleview	50492	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47202984	Dr.	Kenneth	Machado	M	D	1941-02-25	Korea, Republic Of	kenneth.machado@tqrxc.org	Jackson	09583	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47202992	Sir	Steven	Jolley	F	M	1989-07-27	Dominica	steven.jolley@4ga6suvxdtingua.edu	Walnut Grove	37752	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47203055	Sir	Harry	Bradley	M	D	1947-01-08	Estonia	harry.bradley@bigrhgp3qz.edu	Lincoln	61289	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47203059	Miss	Jeanette	Mcclelland	M	S	1952-10-24	Tuvalu	jeanette.mcclelland@n2kkecrybo.com	Providence	36614	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47203061	Dr.	Kimberly		M	W				Mount Olive	78059	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47203092	Sir	Andy	Mitchell	F	W	1963-01-26	Djibouti	andy.mitchell@3h0.edu	Buena Vista	45752	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47203112	Ms.	Hannah	Cannon	F	S	1986-09-18	Bhutan	hannah.cannon@1q3ctse0.edu	Red Hill	94338	United States	-8.00	TRUE	2022-10-03 22:43:20.810 -0700
47203116	Sir	Chase	Green	F	W	1954-09-28	Anguilla	chase.green@4vbhnxu.com	Mount Vernon	68482	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47203132	Sir	Jose	Long	F	S	1932-08-06	New Zealand	jose.long@rv74z.edu	Mount Pleasant	51933	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47203137	Dr.	Bryan	Moore	F	U	1957-10-23	Guatemala	bryan.moore@i9xoo2kg7b.edu	Valley View	45124	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47203155	Dr.	Marsha	Gurley	M	W	1954-06-01	Norway	marsha.gurley@49pxtaynegapcmcj0.org	Kingston	44975	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47203158	Mrs.	Peggy	Miller	F	W	1991-11-17	Montenegro	peggy.miller@pona4kgul5nnt7up.org	Jamestown	46867	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47203163	Dr.	Elton	Davis	M	W	1945-07-29	Russian Federation	elton.davis@cncz0jdheylge.org	Deerfield	29840	United States	-5.00	TRUE	2022-10-03 22:43:20.810 -0700
47203212	Sir	William	Taylor	F	U	1987-07-16	Malawi	william.taylor@to7egrte.com	Granite	66284	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47203218	Mrs.	Bertha	Brown	F	D	1940-11-06	Nicaragua	bertha.brown@htpdo9xe3rzambydklc.edu	New Hope	69431	United States	-7.00	TRUE	2022-10-03 22:43:20.810 -0700
47203234	Mr.	James	Sanchez	F	W	1976-05-30	Kenya	james.sanchez@uge5vynukuqu7e0m.edu	Plainview	83683	United States	-7.00	FALSE	2022-10-03 22:43:20.810 -0700
47203237	Mr.	Randy	Dominguez	F	W	1985-05-08	Belgium	randy.dominguez@ohua.edu	Walnut Grove	27752	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47203246	Ms.	Catherine	White	M	M	1937-12-02	Myanmar	catherine.white@mcygf5rf.org	Pine Grove	24593	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47203275	Sir	Russell	Starks	F	U	1945-10-29	Syrian Arab Republic	russell.starks@0ka2u8qb9.edu	Springdale	28883	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
47203297	Mr.	Robert	Scott	F	D	1950-01-19	Montenegro	robert.scott@mvzp.edu	Oakland	69843	United States	-6.00	TRUE	2022-10-03 22:43:20.810 -0700
47203307	Dr.	Stephen	Jones	F	M	1929-10-08	Belgium	stephen.jones@ra.edu	Oak Ridge	48371	United States	-6.00	FALSE	2022-10-03 22:43:20.810 -0700
47203328	Dr.	Dolores	Joyner	M	U	1989-06-29	Guadeloupe	dolores.joyner@dzxhuc5ya.org	Crossroads	40534	United States	-5.00	FALSE	2022-10-03 22:43:20.810 -0700
